2017-05-18 10:53:59,70 WML 
2017-05-18 10:54:18,79 WTC 
2017-05-18 10:54:39,82 SWF 
2017-05-18 10:54:58,62 DOK 
2017-05-18 10:55:19,79 SSW 
2017-05-18 10:55:38,33 WCY 
2017-05-18 10:56:15,37 WEL 
2017-05-18 10:56:39,65 WIG 
2017-05-18 10:56:58,36 WLO 
2017-05-18 10:57:23,47 WME 
2017-05-18 10:58:21,47 WML 
2017-05-18 10:58:40,06 WTC 
2017-05-18 10:59:02,00 SWF 
2017-05-18 10:59:20,80 OK 
2017-05-19  0:00:00,64 DOK 
2017-05-19  0:00:24,05 SSW 
2017-05-19  0:00:41,92 WCY 
2017-05-19  0:04:58,48 WEL 
2017-05-19  0:05:25,05 WIG 
2017-05-19  0:05:43,58 WLO 
2017-05-19  0:06:18,37 WME 
2017-05-19  0:07:39,62 WML 
2017-05-19  0:07:56,90 WTC 
2017-05-19  0:08:17,16 SWF 
2017-05-19  0:08:34,37 DOK 
2017-05-19  0:08:54,52 SSW 
2017-05-19  0:09:11,63 WCY 
2017-05-19  0:13:51,01 WEL 
2017-05-19  0:14:14,86 WIG 
2017-05-19  0:14:32,34 WLO 
2017-05-19  0:14:57,13 WME 
2017-05-19  0:15:51,72 WML 
2017-05-19  0:16:10,35 WTC 
2017-05-19  0:16:31,37 SWF 
2017-05-19  0:16:49,74 DOK 
2017-05-19  0:17:10,86 SSW 
2017-05-19  0:17:29,65 WCY 
2017-05-19  0:18:09,22 WEL 
2017-05-19  0:18:35,63 WIG 
2017-05-19  0:18:54,00 WLO 
2017-05-19  0:19:20,93 WME 
2017-05-19  0:20:17,64 WML 
2017-05-19  0:20:36,71 WTC 
2017-05-19  0:20:57,36 SWF 
2017-05-19  0:21:15,07 OK 
2017-05-19  7:00:00,18 DOK 
2017-05-19  7:00:22,28 SSW 
2017-05-19  7:00:40,14 WCY 
2017-05-19  7:01:16,93 WEL 
2017-05-19  7:01:40,46 WIG 
2017-05-19  7:01:57,92 WLO 
2017-05-19  7:02:24,64 WME 
2017-05-19  7:03:23,98 WML 
2017-05-19  7:03:41,19 WTC 
2017-05-19  7:04:01,47 SWF 
2017-05-19  7:04:19,09 DOK 
2017-05-19  7:04:38,77 SSW 
2017-05-19  7:04:56,25 WCY 
2017-05-19  7:05:35,90 WEL 
2017-05-19  7:05:59,46 WIG 
2017-05-19  7:06:16,46 WLO 
2017-05-19  7:06:40,97 WME 
2017-05-19  7:07:37,01 WML 
2017-05-19  7:07:53,99 WTC 
2017-05-19  7:08:16,05 SWF 
2017-05-19  7:08:33,49 DOK 
2017-05-19  7:08:53,69 SSW 
2017-05-19  7:09:11,41 WCY 
2017-05-19  7:09:49,21 WEL 
2017-05-19  7:10:12,73 WIG 
2017-05-19  7:10:30,08 WLO 
2017-05-19  7:10:55,73 WME 
2017-05-19  7:11:50,06 WML 
2017-05-19  7:12:09,60 WTC 
2017-05-19  7:12:33,64 SWF 
2017-05-19  7:12:53,00 OK 
2017-05-19 14:00:00,38 DOK 
2017-05-19 14:00:24,76 SSW 
2017-05-19 14:00:44,05 WCY 
2017-05-19 14:01:28,39 WEL 
2017-05-19 14:01:51,44 WIG 
2017-05-19 14:02:10,69 WLO 
2017-05-19 14:02:35,85 WME 
2017-05-19 14:03:33,61 WML 
2017-05-19 14:03:52,53 WTC 
2017-05-19 14:04:15,23 SWF 
2017-05-19 14:04:34,67 DOK 
2017-05-19 14:04:57,07 SSW 
2017-05-19 14:05:16,32 WCY 
2017-05-19 14:06:03,20 WEL 
2017-05-19 14:06:27,29 WIG 
2017-05-19 14:06:46,89 WLO 
2017-05-19 14:07:09,86 WME 
2017-05-19 14:08:08,01 WML 
2017-05-19 14:08:26,92 WTC 
2017-05-19 14:08:48,76 SWF 
2017-05-19 14:09:07,52 DOK 
2017-05-19 14:09:29,19 SSW 
2017-05-19 14:09:48,17 WCY 
2017-05-19 14:10:31,67 WEL 
2017-05-19 14:10:56,20 WIG 
2017-05-19 14:11:14,95 WLO 
2017-05-19 14:11:38,20 WME 
2017-05-19 14:12:43,23 WML 
2017-05-19 14:13:04,83 WTC 
2017-05-19 14:13:28,79 SWF 
2017-05-19 14:13:47,96 OK 
2017-05-20  0:00:00,57 DOK 
2017-05-20  0:00:23,78 SSW 
2017-05-20  0:04:01,42 WCY 
2017-05-20  0:06:47,54 WEL 
2017-05-20  0:08:51,37 WIG 
2017-05-20  0:09:08,70 WLO 
2017-05-20  0:11:09,49 WME 
2017-05-20  0:12:33,67 WML 
2017-05-20  0:12:54,04 WTC 
2017-05-20  0:13:17,59 SWF 
2017-05-20  0:13:37,14 DOK 
2017-05-20  0:13:57,54 SSW 
2017-05-20  0:15:23,74 WCY 
2017-05-20  0:16:07,87 WEL 
2017-05-20  0:17:26,68 WIG 
2017-05-20  0:17:43,87 WLO 
2017-05-20  0:19:52,51 WME 
2017-05-20  0:20:46,60 WML 
2017-05-20  0:21:03,74 WTC 
2017-05-20  0:21:25,11 SWF 
2017-05-20  0:21:43,13 DOK 
2017-05-20  0:22:05,06 SSW 
2017-05-20  0:22:23,67 WCY 
2017-05-20  0:23:04,42 WEL 
2017-05-20  0:23:25,15 WIG 
2017-05-20  0:23:42,54 WLO 
2017-05-20  0:25:29,46 WME 
2017-05-20  0:26:24,37 WML 
2017-05-20  0:26:41,47 WTC 
2017-05-20  0:27:02,67 SWF 
2017-05-20  0:27:20,19 OK 
2017-05-20  6:56:03,68 DOK 
2017-05-20  6:56:24,29 SSW 
2017-05-20  6:56:44,62 WCY 
2017-05-20  6:57:26,42 WEL 
2017-05-20  6:57:48,22 WIG 
2017-05-20  6:58:05,67 WLO 
2017-05-20  7:00:01,77 WME 
2017-05-20  7:00:56,47 WML 
2017-05-20  7:01:13,84 WTC 
2017-05-20  7:01:34,03 SWF 
2017-05-20  7:01:51,43 DOK 
2017-05-20  7:02:11,66 SSW 
2017-05-20  7:02:30,31 WCY 
2017-05-20  7:03:13,57 WEL 
2017-05-20  7:03:34,44 WIG 
2017-05-20  7:03:51,80 WLO 
2017-05-20  7:04:49,54 WME 
2017-05-20  7:05:43,30 WML 
2017-05-20  7:06:00,65 WTC 
2017-05-20  7:06:20,92 SWF 
2017-05-20  7:06:38,34 DOK 
2017-05-20  7:06:59,09 SSW 
2017-05-20  7:07:17,88 WCY 
2017-05-20  7:07:57,90 WEL 
2017-05-20  7:08:21,10 WIG 
2017-05-20  7:08:38,62 WLO 
2017-05-20  7:09:02,06 WME 
2017-05-20  7:09:55,92 WML 
2017-05-20  7:10:13,44 WTC 
2017-05-20  7:10:33,62 SWF 
2017-05-20  7:10:50,98 OK 
2017-05-20 14:00:00,37 DOK 
2017-05-20 14:00:24,11 SSW 
2017-05-20 14:00:47,51 WCY 
2017-05-20 14:01:25,43 WEL 
2017-05-20 14:01:49,40 WIG 
2017-05-20 14:02:07,66 WLO 
2017-05-20 14:02:35,26 WME 
2017-05-20 14:03:29,64 WML 
2017-05-20 14:03:48,32 WTC 
2017-05-20 14:04:09,62 SWF 
2017-05-20 14:04:28,65 DOK 
2017-05-20 14:04:49,88 SSW 
2017-05-20 14:05:13,45 WCY 
2017-05-20 14:05:52,75 WEL 
2017-05-20 14:06:17,23 WIG 
2017-05-20 14:06:35,71 WLO 
2017-05-20 14:07:03,14 WME 
2017-05-20 14:07:55,01 WML 
2017-05-20 14:08:13,16 WTC 
2017-05-20 14:08:34,03 SWF 
2017-05-20 14:08:52,57 DOK 
2017-05-20 14:09:13,77 SSW 
2017-05-20 14:09:38,02 WCY 
2017-05-20 14:10:15,16 WEL 
2017-05-20 14:10:40,50 WIG 
2017-05-20 14:10:59,32 WLO 
2017-05-20 14:11:26,13 WME 
2017-05-20 14:12:23,77 WML 
2017-05-20 14:12:44,86 WTC 
2017-05-20 14:13:08,54 SWF 
2017-05-20 14:13:29,12 OK 
2017-05-21  0:00:00,65 DOK 
2017-05-21  0:00:23,44 SSW 
2017-05-21  0:00:46,71 WCY 
2017-05-21  0:01:31,06 WEL 
2017-05-21  0:01:56,92 WIG 
2017-05-21  0:02:14,80 WLO 
2017-05-21  0:02:44,74 WME 
2017-05-21  0:03:55,15 WML 
2017-05-21  0:04:12,64 WTC 
2017-05-21  0:04:33,44 SWF 
2017-05-21  0:04:50,76 DOK 
2017-05-21  0:05:11,00 SSW 
2017-05-21  0:05:36,08 WCY 
2017-05-21  0:06:13,24 WEL 
2017-05-21  0:06:36,65 WIG 
2017-05-21  0:06:53,53 WLO 
2017-05-21  0:07:19,53 WME 
2017-05-21  0:08:12,06 WML 
2017-05-21  0:08:29,56 WTC 
2017-05-21  0:08:49,64 SWF 
2017-05-21  0:09:06,73 DOK 
2017-05-21  0:09:27,24 SSW 
2017-05-21  0:09:49,11 WCY 
2017-05-21  0:10:24,59 WEL 
2017-05-21  0:10:49,24 WIG 
2017-05-21  0:11:07,07 WLO 
2017-05-21  0:11:33,55 WME 
2017-05-21  0:12:32,95 WML 
2017-05-21  0:12:53,50 WTC 
2017-05-21  0:13:16,38 SWF 
2017-05-21  0:13:35,17 OK 
2017-05-21  7:00:00,24 DOK 
2017-05-21  7:00:20,76 SSW 
2017-05-21  7:00:44,06 WCY 
2017-05-21  7:01:19,52 WEL 
2017-05-21  7:01:43,13 WIG 
2017-05-21  7:02:00,09 WLO 
2017-05-21  7:02:26,03 WME 
2017-05-21  7:03:19,59 WML 
2017-05-21  7:03:36,98 WTC 
2017-05-21  7:03:56,94 SWF 
2017-05-21  7:04:14,02 DOK 
2017-05-21  7:04:33,99 SSW 
2017-05-21  7:04:56,45 WCY 
2017-05-21  7:05:31,83 WEL 
2017-05-21  7:05:55,74 WIG 
2017-05-21  7:06:12,92 WLO 
2017-05-21  7:06:38,51 WME 
2017-05-21  7:07:30,26 WML 
2017-05-21  7:07:47,23 WTC 
2017-05-21  7:08:08,38 SWF 
2017-05-21  7:08:25,97 DOK 
2017-05-21  7:08:45,98 SSW 
2017-05-21  7:09:08,21 WCY 
2017-05-21  7:09:44,24 WEL 
2017-05-21  7:10:07,94 WIG 
2017-05-21  7:10:25,02 WLO 
2017-05-21  7:10:51,60 WME 
2017-05-21  7:11:43,00 WML 
2017-05-21  7:12:00,87 WTC 
2017-05-21  7:12:24,98 SWF 
2017-05-21  7:12:44,61 OK 
2017-05-21 14:00:00,45 DOK 
2017-05-21 14:00:28,60 SSW 
2017-05-21 14:00:49,49 WCY 
2017-05-21 14:01:30,26 WEL 
2017-05-21 14:01:52,93 WIG 
2017-05-21 14:02:12,24 WLO 
2017-05-21 14:02:41,46 WME 
2017-05-21 14:03:34,80 WML 
2017-05-21 14:03:53,34 WTC 
2017-05-21 14:04:16,18 SWF 
2017-05-21 14:04:34,39 DOK 
2017-05-21 14:04:55,45 SSW 
2017-05-21 14:05:17,63 WCY 
2017-05-21 14:05:56,47 WEL 
2017-05-21 14:06:18,62 WIG 
2017-05-21 14:06:36,66 WLO 
2017-05-21 14:07:02,19 WME 
2017-05-21 14:07:55,54 WML 
2017-05-21 14:08:13,45 WTC 
2017-05-21 14:08:33,99 SWF 
2017-05-21 14:08:51,86 DOK 
2017-05-21 14:09:12,26 SSW 
2017-05-21 14:09:32,25 WCY 
2017-05-21 14:10:08,39 WEL 
2017-05-21 14:10:30,80 WIG 
2017-05-21 14:10:50,16 WLO 
2017-05-21 14:11:17,93 WME 
2017-05-21 14:12:15,86 WML 
2017-05-21 14:12:37,60 WTC 
2017-05-21 14:13:00,90 SWF 
2017-05-21 14:13:22,19 OK 
2017-05-22  0:00:00,49 DOK 
2017-05-22  0:00:23,46 SSW 
2017-05-22  0:00:44,00 WCY 
2017-05-22  0:01:28,41 WEL 
2017-05-22  0:01:51,40 WIG 
2017-05-22  0:02:08,89 WLO 
2017-05-22  0:02:38,60 WME 
2017-05-22  0:03:47,93 WML 
2017-05-22  0:04:05,35 WTC 
2017-05-22  0:04:26,08 SWF 
2017-05-22  0:04:43,39 DOK 
2017-05-22  0:05:03,68 SSW 
2017-05-22  0:05:24,32 WCY 
2017-05-22  0:06:01,23 WEL 
2017-05-22  0:06:22,37 WIG 
2017-05-22  0:06:40,54 WLO 
2017-05-22  0:07:07,38 WME 
2017-05-22  0:08:01,01 WML 
2017-05-22  0:08:19,43 WTC 
2017-05-22  0:08:39,82 SWF 
2017-05-22  0:08:58,33 DOK 
2017-05-22  0:09:18,94 SSW 
2017-05-22  0:09:39,14 WCY 
2017-05-22  0:10:16,25 WEL 
2017-05-22  0:10:38,50 WIG 
2017-05-22  0:10:58,54 WLO 
2017-05-22  0:11:25,83 WME 
2017-05-22  0:12:23,75 WML 
2017-05-22  0:12:43,47 WTC 
2017-05-22  0:13:06,08 SWF 
2017-05-22  0:13:25,99 OK 
2017-05-22  7:00:00,19 DOK 
2017-05-22  7:00:21,08 SSW 
2017-05-22  7:00:40,81 WCY 
2017-05-22  7:01:17,25 WEL 
2017-05-22  7:01:38,25 WIG 
2017-05-22  7:01:55,54 WLO 
2017-05-22  7:02:21,74 WME 
2017-05-22  7:03:15,73 WML 
2017-05-22  7:03:32,98 WTC 
2017-05-22  7:03:52,92 SWF 
2017-05-22  7:04:10,52 DOK 
2017-05-22  7:04:31,16 SSW 
2017-05-22  7:04:50,28 WCY 
2017-05-22  7:05:26,30 WEL 
2017-05-22  7:05:47,23 WIG 
2017-05-22  7:06:04,35 WLO 
2017-05-22  7:06:30,26 WME 
2017-05-22  7:07:21,37 WML 
2017-05-22  7:07:38,75 WTC 
2017-05-22  7:07:59,32 SWF 
2017-05-22  7:08:18,31 DOK 
2017-05-22  7:08:38,77 SSW 
2017-05-22  7:08:58,05 WCY 
2017-05-22  7:09:35,14 WEL 
2017-05-22  7:09:56,31 WIG 
2017-05-22  7:10:13,83 WLO 
2017-05-22  7:10:40,05 WME 
2017-05-22  7:11:32,68 WML 
2017-05-22  7:11:51,99 WTC 
2017-05-22  7:12:14,98 SWF 
2017-05-22  7:12:35,02 OK 
2017-05-22 14:00:00,14 DOK 
2017-05-22 14:00:24,76 SSW 
2017-05-22 14:00:45,87 WCY 
2017-05-22 14:01:26,18 WEL 
2017-05-22 14:01:49,16 WIG 
2017-05-22 14:02:08,50 WLO 
2017-05-22 14:02:34,52 WME 
2017-05-22 14:03:31,34 WML 
2017-05-22 14:03:50,43 WTC 
2017-05-22 14:04:11,71 SWF 
2017-05-22 14:04:30,30 DOK 
2017-05-22 14:04:51,72 SSW 
2017-05-22 14:05:12,68 WCY 
2017-05-22 14:05:54,65 WEL 
2017-05-22 14:06:18,16 WIG 
2017-05-22 14:06:36,97 WLO 
2017-05-22 14:07:02,47 WME 
2017-05-22 14:07:55,40 WML 
2017-05-22 14:08:14,83 WTC 
2017-05-22 14:08:36,02 SWF 
2017-05-22 14:08:56,57 DOK 
2017-05-22 14:09:19,57 SSW 
2017-05-22 14:09:41,83 WCY 
2017-05-22 14:10:22,14 WEL 
2017-05-22 14:10:47,78 WIG 
2017-05-22 14:11:08,40 WLO 
2017-05-22 14:11:35,65 WME 
2017-05-22 14:12:37,60 WML 
2017-05-22 14:13:01,53 WTC 
2017-05-22 14:13:28,19 SWF 
2017-05-22 14:13:49,92 OK 
2017-05-23  0:00:00,47 DOK 
2017-05-23  0:00:23,83 SSW 
2017-05-23  0:00:46,04 WCY 
2017-05-23  0:07:26,87 WEL 
2017-05-23  0:09:51,76 WIG 
2017-05-23  0:10:09,33 WLO 
2017-05-23  0:11:19,47 WME 
